activity,country,legal_status,notes,topic
gamble online,Malaysia,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
gamble online,Malta,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
gamble online,Mexico,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
gamble online,Moldova,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
gamble online,Mongolia,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
gamble online,Montenegro,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
gamble online,Morocco,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
gamble online,Nepal,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
gamble online,Netherlands,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
gamble online,New Zealand,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
gamble online,Nigeria,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
gamble online,North Macedonia,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
gamble online,Norway,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
gamble online,Oman,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
gamble online,Pakistan,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
gamble online,Paraguay,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
gamble online,Peru,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
gamble online,Philippines,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
gamble online,Poland,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
gamble online,Portugal,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
gamble online,Qatar,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
gamble online,Romania,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
gamble online,Saudi Arabia,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
gamble online,Serbia,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
gamble online,Singapore,restricted,"Online gambling is heavily restricted in Singapore, with only limited authorised platforms allowed.",digital-laws
gamble online,Slovakia,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
gamble online,Slovenia,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
gamble online,South Africa,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
gamble online,South Korea,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
gamble online,Spain,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
gamble online,Sri Lanka,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
gamble online,Suriname,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
gamble online,Sweden,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
gamble online,Switzerland,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
gamble online,Taiwan,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
gamble online,Tanzania,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
gamble online,Thailand,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
gamble online,Tunisia,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
gamble online,Turkey,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
gamble online,Uganda,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
gamble online,Ukraine,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
gamble online,United Arab Emirates,illegal,Online gambling is illegal in the UAE under strict laws prohibiting gambling activities.,digital-laws
gamble online,United Kingdom,legal,Online gambling is legal in the UK if operators are licensed by the Gambling Commission.,digital-laws
gamble online,United States,restricted,"Online gambling legality varies by state in the US, with some states allowing it and others restricting it.",digital-laws
gamble online,Uruguay,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
gamble online,Uzbekistan,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
gamble online,Venezuela,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
gamble online,Vietnam,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
gamble online,Zimbabwe,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Albania,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Algeria,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Argentina,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Armenia,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Australia,illegal,Streaming pirated content is illegal in Australia and subject to copyright enforcement,digital-laws
stream pirated content,Austria,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Azerbaijan,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Bahrain,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Bangladesh,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Belgium,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Bolivia,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Bosnia and Herzegovina,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Brazil,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Bulgaria,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Cambodia,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Canada,illegal,Streaming pirated content is illegal in Canada because it accesses copyrighted material without permission,digital-laws
stream pirated content,Chile,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,China,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Colombia,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Croatia,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Cuba,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Czech Republic,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Denmark,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Dominican Republic,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Egypt,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Estonia,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Ethiopia,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Finland,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,France,illegal,Streaming pirated content is illegal in France under copyright law,digital-laws
stream pirated content,Georgia,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Germany,illegal,Streaming pirated content is illegal in Germany and violates copyright law,digital-laws
stream pirated content,Ghana,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Greece,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Guyana,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Hong Kong,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Hungary,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Iceland,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,India,illegal,Streaming pirated content is illegal in India under copyright law,digital-laws
stream pirated content,Indonesia,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Ireland,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Israel,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Italy,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Japan,illegal,Streaming pirated content is illegal in Japan under strict copyright laws,digital-laws
stream pirated content,Jordan,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Kazakhstan,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Kenya,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Kuwait,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Laos,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Latvia,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Lithuania,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Luxembourg,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Malaysia,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Malta,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Mexico,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Moldova,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Mongolia,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Montenegro,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Morocco,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Nepal,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Netherlands,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,New Zealand,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Nigeria,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,North Macedonia,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Norway,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Oman,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Pakistan,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Paraguay,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Peru,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Philippines,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Poland,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Portugal,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Qatar,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Romania,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Saudi Arabia,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Serbia,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Singapore,illegal,Licensed platforms remain allowed,digital-laws
stream pirated content,Slovakia,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Slovenia,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,South Africa,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,South Korea,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Spain,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Sri Lanka,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Suriname,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Sweden,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Switzerland,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Taiwan,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Tanzania,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Thailand,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Tunisia,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Turkey,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Uganda,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Ukraine,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,United Arab Emirates,illegal,Streaming pirated content is illegal in the UAE and can lead to serious penalties,digital-laws
stream pirated content,United Kingdom,illegal,Streaming pirated content is illegal in the UK because it accesses copyrighted material without permission,digital-laws
stream pirated content,United States,illegal,Streaming pirated content is illegal in the United States and may be treated as a criminal offence in some cases,digital-laws
stream pirated content,Uruguay,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Uzbekistan,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Venezuela,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Vietnam,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
stream pirated content,Zimbabwe,illegal,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Albania,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Algeria,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Argentina,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Armenia,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Australia,restricted,"Torrenting is legal in Australia, but downloading or sharing copyrighted content without permission is illegal.",digital-laws
torrent files,Austria,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Azerbaijan,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Bahrain,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Bangladesh,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Belgium,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Bolivia,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Bosnia and Herzegovina,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Brazil,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Bulgaria,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Cambodia,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Canada,restricted,"Torrenting is legal in Canada, but sharing copyrighted content without permission is illegal.",digital-laws
torrent files,Chile,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,China,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Colombia,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Croatia,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Cuba,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Czech Republic,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
